USERID,r_score,f_score,m_score,rfm_wscore,rfm_comb
52829,4,1,1,2.8,411
52830,5,1,1,3.4,511
52832,4,1,1,2.8,411
52838,5,1,1,3.4,511
52839,1,1,1,0.9999999999999999,111
52840,1,1,1,0.9999999999999999,111
52841,2,1,1,1.6,211
52842,1,1,1,0.9999999999999999,111
52843,4,1,1,2.8,411
52845,1,1,1,0.9999999999999999,111
52847,4,1,1,2.8,411
52848,5,1,1,3.4,511
52849,2,1,1,1.6,211
52851,3,1,1,2.1999999999999997,311
52853,5,1,1,3.4,511
52854,2,1,1,1.6,211
52855,5,1,1,3.4,511
52856,5,1,1,3.4,511
52857,1,1,1,0.9999999999999999,111
52858,5,1,1,3.4,511
52859,4,1,1,2.8,411
52861,5,1,1,3.4,511
52864,4,1,1,2.8,411
52866,5,1,1,3.4,511
52869,1,1,1,0.9999999999999999,111
52871,4,1,1,2.8,411
52874,4,1,1,2.8,411
52876,5,1,1,3.4,511
52877,1,1,1,0.9999999999999999,111
52878,4,1,1,2.8,411
52879,4,1,1,2.8,411
52880,3,1,1,2.1999999999999997,311
52881,1,1,1,0.9999999999999999,111
52882,5,1,1,3.4,511
52885,4,1,1,2.8,411
52887,4,1,1,2.8,411
52890,4,1,1,2.8,411
52892,4,1,1,2.8,411
52894,2,1,1,1.6,211
52895,5,1,1,3.4,511
52897,5,1,1,3.4,511
52898,1,1,1,0.9999999999999999,111
52899,4,1,1,2.8,411
52900,4,1,1,2.8,411
52904,1,1,1,0.9999999999999999,111
52905,5,1,1,3.4,511
52907,1,1,1,0.9999999999999999,111
52910,2,1,1,1.6,211
52913,2,1,1,1.6,211
52914,1,1,1,0.9999999999999999,111
52916,3,1,1,2.1999999999999997,311
52918,3,1,1,2.1999999999999997,311
52920,5,1,1,3.4,511
52922,2,1,1,1.6,211
52925,5,1,1,3.4,511
52926,1,1,1,0.9999999999999999,111
52928,3,1,1,2.1999999999999997,311
52929,4,1,1,2.8,411
52931,5,1,1,3.4,511
52932,4,1,1,2.8,411
52933,4,1,1,2.8,411
52935,1,1,1,0.9999999999999999,111
52937,5,1,1,3.4,511
52939,5,1,1,3.4,511
52940,2,1,1,1.6,211
52944,1,1,1,0.9999999999999999,111
52945,3,1,1,2.1999999999999997,311
52946,4,1,1,2.8,411
52948,1,1,1,0.9999999999999999,111
52950,5,1,1,3.4,511
52951,3,1,1,2.1999999999999997,311
52953,5,1,1,3.4,511
52955,3,1,1,2.1999999999999997,311
52958,2,1,1,1.6,211
52960,5,1,1,3.4,511
52962,5,1,1,3.4,511
52963,5,1,1,3.4,511
52964,3,1,1,2.1999999999999997,311
52965,2,1,1,1.6,211
52968,4,1,1,2.8,411
52969,3,1,1,2.1999999999999997,311
52970,5,1,1,3.4,511
52972,5,1,1,3.4,511
52974,2,1,1,1.6,211
52978,1,1,1,0.9999999999999999,111
52980,3,1,1,2.1999999999999997,311
52982,4,1,1,2.8,411
52985,1,1,1,0.9999999999999999,111
52986,3,1,1,2.1999999999999997,311
52987,2,1,1,1.6,211
52988,2,1,1,1.6,211
52989,4,1,1,2.8,411
52992,4,1,1,2.8,411
52993,4,1,1,2.8,411
52994,3,1,1,2.1999999999999997,311
52996,1,1,1,0.9999999999999999,111
53000,3,1,1,2.1999999999999997,311
53004,2,1,1,1.6,211
53006,5,1,1,3.4,511
53007,1,1,1,0.9999999999999999,111
53009,5,1,1,3.4,511
53013,5,1,1,3.4,511
53014,1,1,1,0.9999999999999999,111
53015,2,1,1,1.6,211
53016,4,1,1,2.8,411
53019,4,1,1,2.8,411
53020,3,1,1,2.1999999999999997,311
53022,3,1,1,2.1999999999999997,311
53023,1,1,1,0.9999999999999999,111
53028,4,1,1,2.8,411
53031,3,1,1,2.1999999999999997,311
53035,3,1,1,2.1999999999999997,311
53037,4,1,1,2.8,411
53042,3,1,1,2.1999999999999997,311
53044,5,1,1,3.4,511
53045,5,1,1,3.4,511
53046,1,1,1,0.9999999999999999,111
53047,3,1,1,2.1999999999999997,311
53049,5,1,1,3.4,511
53051,1,1,1,0.9999999999999999,111
53052,4,1,1,2.8,411
53053,5,1,1,3.4,511
53055,3,1,1,2.1999999999999997,311
53057,2,1,1,1.6,211
53060,3,1,1,2.1999999999999997,311
53061,5,1,1,3.4,511
53062,2,1,1,1.6,211
53064,5,1,1,3.4,511
53066,5,1,1,3.4,511
53067,5,1,1,3.4,511
53068,5,1,1,3.4,511
53069,4,1,1,2.8,411
53070,2,1,1,1.6,211
53072,3,1,1,2.1999999999999997,311
53073,3,1,1,2.1999999999999997,311
53074,5,1,1,3.4,511
53081,5,1,1,3.4,511
53083,4,1,1,2.8,411
53084,4,1,1,2.8,411
53085,5,1,1,3.4,511
53087,4,1,1,2.8,411
53088,5,1,1,3.4,511
53089,5,1,1,3.4,511
53091,2,1,1,1.6,211
53093,4,1,1,2.8,411
53097,4,1,1,2.8,411
53098,2,1,1,1.6,211
53100,3,1,1,2.1999999999999997,311
53102,5,1,1,3.4,511
53103,3,1,1,2.1999999999999997,311
53104,2,1,1,1.6,211
53105,2,1,1,1.6,211
53110,2,1,1,1.6,211
53114,5,1,1,3.4,511
53115,4,1,1,2.8,411
53116,4,1,1,2.8,411
53118,5,1,1,3.4,511
53119,1,1,1,0.9999999999999999,111
53120,1,1,1,0.9999999999999999,111
53123,5,1,1,3.4,511
53124,5,1,1,3.4,511
53125,5,1,1,3.4,511
53126,3,1,1,2.1999999999999997,311
53127,5,1,1,3.4,511
53128,3,1,1,2.1999999999999997,311
53131,4,1,1,2.8,411
53132,5,1,1,3.4,511
53135,5,1,1,3.4,511
53137,4,1,1,2.8,411
53138,5,1,1,3.4,511
53142,2,1,1,1.6,211
53146,5,1,1,3.4,511
53147,3,1,1,2.1999999999999997,311
53148,4,1,1,2.8,411
53152,4,1,1,2.8,411
53153,3,1,1,2.1999999999999997,311
53155,2,1,1,1.6,211
53156,3,1,1,2.1999999999999997,311
53158,4,1,1,2.8,411
53160,5,1,1,3.4,511
53161,2,1,1,1.6,211
53162,2,1,1,1.6,211
53163,5,1,1,3.4,511
53164,4,1,1,2.8,411
53166,5,1,1,3.4,511
53169,2,1,1,1.6,211
53170,4,1,1,2.8,411
53171,5,1,1,3.4,511
53172,3,1,1,2.1999999999999997,311
53176,3,1,1,2.1999999999999997,311
53178,1,1,1,0.9999999999999999,111
53179,1,1,1,0.9999999999999999,111
53181,4,1,1,2.8,411
53183,3,1,1,2.1999999999999997,311
53185,5,1,1,3.4,511
53186,2,1,1,1.6,211
53189,5,1,1,3.4,511
53194,3,1,1,2.1999999999999997,311
53195,4,1,1,2.8,411
53197,4,1,1,2.8,411
53198,4,1,1,2.8,411
53202,1,1,1,0.9999999999999999,111
53203,3,1,1,2.1999999999999997,311
53205,1,1,1,0.9999999999999999,111
53206,1,1,1,0.9999999999999999,111
53210,4,1,1,2.8,411
53211,3,1,1,2.1999999999999997,311
53212,5,1,1,3.4,511
53215,5,1,1,3.4,511
53217,5,1,1,3.4,511
53219,5,1,1,3.4,511
53222,3,1,1,2.1999999999999997,311
53227,5,1,1,3.4,511
53230,1,1,1,0.9999999999999999,111
53232,3,1,1,2.1999999999999997,311
53236,4,1,1,2.8,411
53237,4,1,1,2.8,411
53238,4,1,1,2.8,411
53239,1,1,1,0.9999999999999999,111
53240,4,1,1,2.8,411
53243,3,1,1,2.1999999999999997,311
53245,2,1,1,1.6,211
53246,5,1,1,3.4,511
53247,2,1,1,1.6,211
53249,5,1,1,3.4,511
53250,5,1,1,3.4,511
53253,1,1,1,0.9999999999999999,111
53256,1,1,1,0.9999999999999999,111
53257,2,1,1,1.6,211
53261,5,1,1,3.4,511
53262,1,1,1,0.9999999999999999,111
53264,4,1,1,2.8,411
53265,3,1,1,2.1999999999999997,311
53266,5,1,1,3.4,511
53269,2,1,1,1.6,211
53271,1,1,1,0.9999999999999999,111
53272,3,1,1,2.1999999999999997,311
53274,4,1,1,2.8,411
53279,1,1,1,0.9999999999999999,111
53281,4,1,1,2.8,411
53283,5,1,1,3.4,511
53284,1,1,1,0.9999999999999999,111
53286,5,1,1,3.4,511
53287,4,1,1,2.8,411
53289,1,1,1,0.9999999999999999,111
53291,5,1,1,3.4,511
53294,5,1,1,3.4,511
53296,4,1,1,2.8,411
53299,5,1,1,3.4,511
53301,5,2,1,3.7,521
53303,5,1,1,3.4,511
53306,3,1,1,2.1999999999999997,311
53307,3,1,1,2.1999999999999997,311
53309,4,1,1,2.8,411
53310,4,1,1,2.8,411
53311,2,1,1,1.6,211
53312,2,1,1,1.6,211
53313,3,1,1,2.1999999999999997,311
53314,2,1,1,1.6,211
53315,4,1,1,2.8,411
53317,3,1,1,2.1999999999999997,311
53318,5,1,1,3.4,511
53319,5,2,1,3.7,521
53320,2,1,1,1.6,211
53322,5,1,1,3.4,511
53323,5,2,1,3.7,521
53325,5,1,1,3.4,511
53326,2,1,1,1.6,211
53327,1,1,1,0.9999999999999999,111
53329,5,1,1,3.4,511
53330,2,1,1,1.6,211
53331,3,1,1,2.1999999999999997,311
53333,4,1,1,2.8,411
53334,4,1,1,2.8,411
53335,1,1,1,0.9999999999999999,111
53337,1,1,1,0.9999999999999999,111
53338,4,1,1,2.8,411
53341,5,1,1,3.4,511
53344,5,1,1,3.4,511
53347,5,1,1,3.4,511
53350,1,1,1,0.9999999999999999,111
53351,3,1,1,2.1999999999999997,311
53353,5,1,1,3.4,511
53354,5,1,1,3.4,511
53356,4,1,1,2.8,411
53357,5,1,1,3.4,511
53358,3,1,1,2.1999999999999997,311
53359,4,1,1,2.8,411
53360,5,1,1,3.4,511
53361,3,1,1,2.1999999999999997,311
53363,3,1,1,2.1999999999999997,311
53364,2,1,1,1.6,211
53366,3,1,1,2.1999999999999997,311
53368,5,1,1,3.4,511
53369,3,1,1,2.1999999999999997,311
53370,2,1,1,1.6,211
53372,3,1,1,2.1999999999999997,311
53374,5,1,1,3.4,511
53378,3,1,1,2.1999999999999997,311
53380,4,1,1,2.8,411
53381,1,1,1,0.9999999999999999,111
53382,3,1,1,2.1999999999999997,311
53384,3,2,1,2.5,321
53389,5,1,1,3.4,511
53390,2,1,1,1.6,211
53391,1,1,1,0.9999999999999999,111
53393,1,1,1,0.9999999999999999,111
53394,5,1,1,3.4,511
53397,3,1,1,2.1999999999999997,311
53399,5,1,1,3.4,511
53400,5,1,1,3.4,511
53402,3,1,1,2.1999999999999997,311
53404,4,1,1,2.8,411
53406,4,1,1,2.8,411
53407,1,1,1,0.9999999999999999,111
53408,4,1,1,2.8,411
53409,5,1,1,3.4,511
53410,4,1,1,2.8,411
53412,5,1,1,3.4,511
53413,4,1,1,2.8,411
53414,3,1,1,2.1999999999999997,311
53416,4,1,1,2.8,411
53422,3,1,1,2.1999999999999997,311
53423,5,1,1,3.4,511
53424,3,1,1,2.1999999999999997,311
53425,3,1,1,2.1999999999999997,311
53428,4,1,1,2.8,411
53430,5,1,1,3.4,511
53432,5,1,1,3.4,511
53433,5,1,1,3.4,511
53434,4,1,1,2.8,411
53435,2,1,1,1.6,211
53437,5,1,1,3.4,511
53440,5,1,1,3.4,511
53441,5,1,1,3.4,511
53445,1,1,1,0.9999999999999999,111
53446,5,1,1,3.4,511
53447,3,1,1,2.1999999999999997,311
53448,3,1,1,2.1999999999999997,311
53450,1,1,1,0.9999999999999999,111
53451,5,1,1,3.4,511
53454,3,1,1,2.1999999999999997,311
53455,5,1,1,3.4,511
53456,4,1,1,2.8,411
53461,5,1,1,3.4,511
53462,4,1,1,2.8,411
53463,3,1,1,2.1999999999999997,311
53464,4,1,1,2.8,411
53465,2,1,1,1.6,211
53470,3,1,1,2.1999999999999997,311
53471,3,1,1,2.1999999999999997,311
53473,3,1,1,2.1999999999999997,311
53474,1,1,1,0.9999999999999999,111
53476,3,1,1,2.1999999999999997,311
53479,5,1,1,3.4,511
53481,4,1,1,2.8,411
53483,3,1,1,2.1999999999999997,311
53484,4,1,1,2.8,411
53486,5,1,1,3.4,511
53487,5,1,1,3.4,511
53489,2,1,1,1.6,211
53491,5,1,1,3.4,511
53492,5,1,1,3.4,511
53494,5,1,1,3.4,511
53495,3,1,1,2.1999999999999997,311
53497,2,1,1,1.6,211
53498,3,2,1,2.5,321
53499,1,1,1,0.9999999999999999,111
53500,5,1,1,3.4,511
53501,1,1,1,0.9999999999999999,111
53502,4,1,1,2.8,411
53503,2,1,1,1.6,211
53504,2,1,1,1.6,211
53505,5,1,1,3.4,511
53507,4,1,1,2.8,411
53508,5,1,1,3.4,511
53511,2,1,1,1.6,211
53516,1,1,1,0.9999999999999999,111
53520,4,1,1,2.8,411
53523,4,1,1,2.8,411
53525,1,1,1,0.9999999999999999,111
53528,4,1,1,2.8,411
53529,4,1,1,2.8,411
53530,3,1,1,2.1999999999999997,311
53533,5,2,1,3.7,521
53534,5,1,1,3.4,511
53535,4,1,1,2.8,411
53537,4,1,1,2.8,411
53539,3,1,1,2.1999999999999997,311
53540,4,1,1,2.8,411
53541,5,1,1,3.4,511
53544,4,1,1,2.8,411
53546,4,1,1,2.8,411
53547,2,1,1,1.6,211
53549,4,1,1,2.8,411
53550,5,1,1,3.4,511
53551,1,1,1,0.9999999999999999,111
53552,3,1,1,2.1999999999999997,311
53555,3,1,1,2.1999999999999997,311
53556,1,1,1,0.9999999999999999,111
53562,5,1,1,3.4,511
53564,2,1,1,1.6,211
53568,2,1,1,1.6,211
53569,4,1,1,2.8,411
53571,4,1,1,2.8,411
53573,2,1,1,1.6,211
53575,4,1,1,2.8,411
53576,3,1,1,2.1999999999999997,311
53577,5,1,1,3.4,511
53581,5,1,1,3.4,511
53582,4,1,1,2.8,411
53585,3,1,1,2.1999999999999997,311
53586,2,1,1,1.6,211
53587,2,1,1,1.6,211
53589,3,1,1,2.1999999999999997,311
53591,5,1,1,3.4,511
53593,5,1,1,3.4,511
53595,5,1,1,3.4,511
53596,2,1,1,1.6,211
53598,3,1,1,2.1999999999999997,311
53599,4,1,1,2.8,411
53600,2,1,1,1.6,211
53601,4,1,1,2.8,411
53602,2,1,1,1.6,211
53603,2,1,1,1.6,211
53604,4,1,1,2.8,411
53606,1,1,1,0.9999999999999999,111
53607,5,1,1,3.4,511
53610,3,1,1,2.1999999999999997,311
53612,4,1,1,2.8,411
53613,4,1,1,2.8,411
53614,1,1,1,0.9999999999999999,111
53615,2,1,1,1.6,211
53616,5,1,1,3.4,511
53617,1,1,1,0.9999999999999999,111
53618,5,1,1,3.4,511
53619,5,1,1,3.4,511
53620,5,1,1,3.4,511
53621,1,1,1,0.9999999999999999,111
53623,3,1,1,2.1999999999999997,311
53625,1,1,1,0.9999999999999999,111
53627,5,1,1,3.4,511
53628,4,1,1,2.8,411
53629,1,1,1,0.9999999999999999,111
53635,3,1,1,2.1999999999999997,311
53637,3,1,1,2.1999999999999997,311
53638,5,1,1,3.4,511
53639,1,1,1,0.9999999999999999,111
53640,2,1,1,1.6,211
53642,5,1,1,3.4,511
53647,5,1,1,3.4,511
53649,4,1,1,2.8,411
53651,5,1,1,3.4,511
53654,4,1,1,2.8,411
53655,2,1,1,1.6,211
53656,5,1,1,3.4,511
53658,5,1,1,3.4,511
53659,5,1,1,3.4,511
53660,2,1,1,1.6,211
53662,2,1,1,1.6,211
53665,2,1,1,1.6,211
53666,3,1,1,2.1999999999999997,311
53668,1,1,1,0.9999999999999999,111
53671,5,1,1,3.4,511
53672,4,1,1,2.8,411
53673,3,1,1,2.1999999999999997,311
53674,2,1,1,1.6,211
53675,5,1,1,3.4,511
53676,3,1,1,2.1999999999999997,311
53677,1,1,1,0.9999999999999999,111
53678,5,1,1,3.4,511
53680,5,1,1,3.4,511
53682,4,1,1,2.8,411
53683,1,1,1,0.9999999999999999,111
53684,2,1,1,1.6,211
53687,5,1,1,3.4,511
53689,3,1,1,2.1999999999999997,311
53690,3,1,1,2.1999999999999997,311
53693,5,1,1,3.4,511
53695,2,1,1,1.6,211
53696,5,1,1,3.4,511
53697,5,1,1,3.4,511
53699,5,1,1,3.4,511
53702,4,1,1,2.8,411
53703,5,1,1,3.4,511
53705,4,1,1,2.8,411
53706,4,1,1,2.8,411
53707,1,1,1,0.9999999999999999,111
53708,2,1,1,1.6,211
53709,4,1,1,2.8,411
53710,2,1,1,1.6,211
53712,4,2,1,3.1,421
53718,2,1,1,1.6,211
53720,3,1,1,2.1999999999999997,311
53721,5,1,1,3.4,511
53722,3,1,1,2.1999999999999997,311
53723,5,1,1,3.4,511
53725,1,1,1,0.9999999999999999,111
53727,5,1,1,3.4,511
53728,2,1,1,1.6,211
53729,5,1,1,3.4,511
53733,4,1,1,2.8,411
53734,3,1,1,2.1999999999999997,311
53737,4,1,1,2.8,411
53738,4,1,1,2.8,411
53739,5,1,1,3.4,511
53740,2,1,1,1.6,211
53743,3,1,1,2.1999999999999997,311
53746,5,1,1,3.4,511
53747,5,1,1,3.4,511
53750,5,1,1,3.4,511
53754,1,1,1,0.9999999999999999,111
53755,4,1,1,2.8,411
53758,5,1,1,3.4,511
53759,5,1,1,3.4,511
53762,2,1,1,1.6,211
53765,4,1,1,2.8,411
53766,5,1,1,3.4,511
53770,5,1,1,3.4,511
53771,3,1,1,2.1999999999999997,311
53775,1,1,1,0.9999999999999999,111
53778,4,1,1,2.8,411
53779,4,1,1,2.8,411
53780,2,1,1,1.6,211
53781,2,1,1,1.6,211
53782,4,1,1,2.8,411
53783,5,1,1,3.4,511
53784,5,1,1,3.4,511
53785,1,1,1,0.9999999999999999,111
53786,1,1,1,0.9999999999999999,111
53787,2,1,1,1.6,211
53788,5,1,1,3.4,511
53789,5,1,1,3.4,511
53793,4,1,1,2.8,411
53794,3,1,1,2.1999999999999997,311
53797,4,1,1,2.8,411
53798,2,1,1,1.6,211
53802,4,1,1,2.8,411
53803,3,1,1,2.1999999999999997,311
53805,1,1,1,0.9999999999999999,111
53807,3,1,1,2.1999999999999997,311
53809,4,1,1,2.8,411
53811,5,1,1,3.4,511
53814,1,1,1,0.9999999999999999,111
53817,4,1,1,2.8,411
53819,1,1,1,0.9999999999999999,111
53820,5,1,1,3.4,511
53821,2,1,1,1.6,211
53825,5,1,1,3.4,511
53828,4,1,1,2.8,411
53829,2,1,1,1.6,211
53830,5,1,1,3.4,511
53833,5,1,1,3.4,511
53836,3,1,1,2.1999999999999997,311
53841,5,1,1,3.4,511
53843,3,1,1,2.1999999999999997,311
53845,4,1,1,2.8,411
53846,2,1,1,1.6,211
53849,3,1,1,2.1999999999999997,311
53850,1,1,1,0.9999999999999999,111
53854,4,1,1,2.8,411
53859,4,1,1,2.8,411
53861,5,1,1,3.4,511
53862,2,1,1,1.6,211
53866,3,1,1,2.1999999999999997,311
53867,1,1,1,0.9999999999999999,111
53869,5,1,1,3.4,511
53875,5,1,1,3.4,511
53878,2,1,1,1.6,211
53879,4,1,1,2.8,411
53881,4,1,1,2.8,411
53882,1,1,1,0.9999999999999999,111
53884,2,1,1,1.6,211
53888,2,1,1,1.6,211
53891,2,1,1,1.6,211
53892,4,1,1,2.8,411
53893,5,1,1,3.4,511
53894,1,1,1,0.9999999999999999,111
53897,4,1,1,2.8,411
53900,5,1,1,3.4,511
53901,2,1,1,1.6,211
53902,1,1,1,0.9999999999999999,111
53903,5,1,1,3.4,511
53904,5,1,1,3.4,511
53905,3,1,1,2.1999999999999997,311
53908,1,1,1,0.9999999999999999,111
53909,5,1,1,3.4,511
53910,5,1,1,3.4,511
53912,3,1,1,2.1999999999999997,311
53913,5,1,1,3.4,511
53914,4,1,1,2.8,411
53915,4,1,1,2.8,411
53918,4,1,1,2.8,411
53921,1,1,1,0.9999999999999999,111
53923,4,1,1,2.8,411
53924,5,1,1,3.4,511
53926,2,1,1,1.6,211
53928,1,1,1,0.9999999999999999,111
53933,4,1,1,2.8,411
53937,1,1,1,0.9999999999999999,111
53943,2,1,1,1.6,211
53948,4,1,1,2.8,411
53950,5,1,1,3.4,511
53951,4,1,1,2.8,411
53954,4,1,1,2.8,411
53959,3,1,1,2.1999999999999997,311
53960,4,1,1,2.8,411
53965,1,1,1,0.9999999999999999,111
53967,1,1,1,0.9999999999999999,111
53968,4,1,1,2.8,411
53970,4,1,1,2.8,411
53971,5,1,1,3.4,511
53972,2,1,1,1.6,211
53973,3,1,1,2.1999999999999997,311
53974,4,1,1,2.8,411
53977,2,1,1,1.6,211
53978,4,1,1,2.8,411
53979,2,1,1,1.6,211
53984,4,1,1,2.8,411
53986,2,1,1,1.6,211
53987,1,1,1,0.9999999999999999,111
53988,1,1,1,0.9999999999999999,111
53989,2,1,1,1.6,211
53990,5,2,1,3.7,521
53992,4,1,1,2.8,411
53994,2,1,1,1.6,211
53995,4,1,1,2.8,411
53997,5,1,1,3.4,511
53999,2,1,1,1.6,211
54001,5,1,1,3.4,511
54002,1,1,1,0.9999999999999999,111
54003,2,1,1,1.6,211
54005,5,1,1,3.4,511
54007,3,1,1,2.1999999999999997,311
54010,4,1,1,2.8,411
54011,2,1,1,1.6,211
54012,2,1,1,1.6,211
54014,2,2,1,1.9,221
54015,4,1,1,2.8,411
54016,5,1,1,3.4,511
54018,5,1,1,3.4,511
54023,4,1,1,2.8,411
54029,3,1,1,2.1999999999999997,311
54031,5,1,1,3.4,511
54032,2,1,1,1.6,211
54034,4,1,1,2.8,411
54035,2,1,1,1.6,211
54036,3,1,1,2.1999999999999997,311
54039,5,1,1,3.4,511
54042,2,1,1,1.6,211
54043,5,1,1,3.4,511
54044,4,1,1,2.8,411
54047,5,1,1,3.4,511
54048,4,1,1,2.8,411
54049,5,1,1,3.4,511
54051,1,1,1,0.9999999999999999,111
54054,1,1,1,0.9999999999999999,111
54056,5,1,1,3.4,511
54057,4,1,1,2.8,411
54058,3,1,1,2.1999999999999997,311
54059,4,1,1,2.8,411
54061,2,1,1,1.6,211
54063,2,1,1,1.6,211
54065,3,1,1,2.1999999999999997,311
54067,3,1,1,2.1999999999999997,311
54068,5,1,1,3.4,511
54069,5,1,1,3.4,511
54072,5,1,1,3.4,511
54073,5,1,1,3.4,511
54075,3,1,1,2.1999999999999997,311
54077,4,1,1,2.8,411
54079,4,1,1,2.8,411
54080,1,1,1,0.9999999999999999,111
54081,4,1,1,2.8,411
54082,4,1,1,2.8,411
54083,5,1,1,3.4,511
54088,3,1,1,2.1999999999999997,311
54089,5,1,1,3.4,511
54090,5,1,1,3.4,511
54091,5,1,1,3.4,511
54094,2,1,1,1.6,211
54098,3,1,1,2.1999999999999997,311
54100,2,1,1,1.6,211
54103,1,1,1,0.9999999999999999,111
54105,2,1,1,1.6,211
54106,4,1,1,2.8,411
54108,5,1,1,3.4,511
54109,5,1,1,3.4,511
54111,2,1,1,1.6,211
54112,5,1,1,3.4,511
54113,5,1,1,3.4,511
54117,2,1,1,1.6,211
54120,5,1,1,3.4,511
54121,2,1,1,1.6,211
54122,2,1,1,1.6,211
54123,2,1,1,1.6,211
54124,2,1,1,1.6,211
54125,2,1,1,1.6,211
54126,3,1,1,2.1999999999999997,311
54129,3,1,1,2.1999999999999997,311
54136,4,1,1,2.8,411
54140,5,1,1,3.4,511
54141,2,1,1,1.6,211
54143,4,1,1,2.8,411
54145,4,1,1,2.8,411
54146,1,1,1,0.9999999999999999,111
54147,1,1,1,0.9999999999999999,111
54148,3,1,1,2.1999999999999997,311
54149,4,1,1,2.8,411
54150,5,1,1,3.4,511
54153,4,1,1,2.8,411
54154,4,1,1,2.8,411
54157,4,1,1,2.8,411
54159,4,1,1,2.8,411
54164,2,1,1,1.6,211
54165,2,1,1,1.6,211
54170,4,1,1,2.8,411
54171,4,1,1,2.8,411
54173,2,1,1,1.6,211
54175,5,1,1,3.4,511
54178,1,1,1,0.9999999999999999,111
54180,5,1,1,3.4,511
54181,3,1,1,2.1999999999999997,311
54187,3,1,1,2.1999999999999997,311
54190,5,1,1,3.4,511
54191,5,1,1,3.4,511
54192,3,1,1,2.1999999999999997,311
54194,4,1,1,2.8,411
54195,1,1,1,0.9999999999999999,111
54199,3,1,1,2.1999999999999997,311
54200,3,1,1,2.1999999999999997,311
54203,3,1,1,2.1999999999999997,311
54204,5,1,1,3.4,511
54205,4,1,1,2.8,411
54206,5,1,1,3.4,511
54209,3,1,1,2.1999999999999997,311
54211,3,1,1,2.1999999999999997,311
54214,4,1,1,2.8,411
54215,5,1,1,3.4,511
54218,4,1,1,2.8,411
54220,3,1,1,2.1999999999999997,311
54222,2,1,1,1.6,211
54223,3,1,1,2.1999999999999997,311
54226,4,1,1,2.8,411
54227,4,1,1,2.8,411
54228,2,1,1,1.6,211
54229,3,1,1,2.1999999999999997,311
54230,4,1,1,2.8,411
54231,5,1,1,3.4,511
54232,3,1,1,2.1999999999999997,311
54233,3,1,1,2.1999999999999997,311
54235,5,1,1,3.4,511
54236,4,1,1,2.8,411
54238,5,1,1,3.4,511
54242,5,1,1,3.4,511
54245,5,1,1,3.4,511
54248,3,1,1,2.1999999999999997,311
54249,4,1,1,2.8,411
54250,4,1,1,2.8,411
54251,5,1,1,3.4,511
54254,3,1,1,2.1999999999999997,311
54256,4,1,1,2.8,411
54257,4,1,1,2.8,411
54258,1,1,1,0.9999999999999999,111
54259,4,1,1,2.8,411
54260,1,1,1,0.9999999999999999,111
54261,3,1,1,2.1999999999999997,311
54262,3,1,1,2.1999999999999997,311
54263,2,1,1,1.6,211
54265,2,1,1,1.6,211
54269,5,1,1,3.4,511
54270,4,1,1,2.8,411
54271,2,1,1,1.6,211
54273,2,1,1,1.6,211
54274,3,1,1,2.1999999999999997,311
54275,5,1,1,3.4,511
54278,5,1,1,3.4,511
54279,2,1,1,1.6,211
54281,5,2,1,3.7,521
54282,5,1,1,3.4,511
54283,4,1,1,2.8,411
54284,3,1,1,2.1999999999999997,311
54288,2,1,1,1.6,211
54289,2,1,1,1.6,211
54290,1,1,1,0.9999999999999999,111
54291,2,1,1,1.6,211
54293,5,1,1,3.4,511
54294,1,1,1,0.9999999999999999,111
54296,3,1,1,2.1999999999999997,311
54297,1,1,1,0.9999999999999999,111
54300,4,1,1,2.8,411
54301,4,1,1,2.8,411
54302,1,1,1,0.9999999999999999,111
54303,3,1,1,2.1999999999999997,311
54304,4,1,1,2.8,411
54305,4,1,1,2.8,411
54307,1,1,1,0.9999999999999999,111
54308,1,1,1,0.9999999999999999,111
54312,2,1,1,1.6,211
54314,5,1,1,3.4,511
54315,5,1,1,3.4,511
54317,3,1,1,2.1999999999999997,311
54318,5,1,1,3.4,511
54319,1,1,1,0.9999999999999999,111
54321,3,1,1,2.1999999999999997,311
54323,1,1,1,0.9999999999999999,111
54325,4,1,1,2.8,411
54326,3,1,1,2.1999999999999997,311
54328,4,1,1,2.8,411
54329,2,1,1,1.6,211
54330,4,1,1,2.8,411
54331,2,1,1,1.6,211
54332,3,1,1,2.1999999999999997,311
54333,5,1,1,3.4,511
54335,4,1,1,2.8,411
54337,5,1,1,3.4,511
54339,3,1,1,2.1999999999999997,311
54341,3,1,1,2.1999999999999997,311
54343,4,1,1,2.8,411
54345,2,1,1,1.6,211
54346,5,1,1,3.4,511
54347,1,1,1,0.9999999999999999,111
54348,2,1,1,1.6,211
54349,5,1,1,3.4,511
54351,5,1,1,3.4,511
54354,3,1,1,2.1999999999999997,311
54355,3,1,1,2.1999999999999997,311
54357,1,1,1,0.9999999999999999,111
54358,3,1,1,2.1999999999999997,311
54362,2,1,1,1.6,211
54364,4,1,1,2.8,411
54366,2,1,1,1.6,211
54368,3,1,1,2.1999999999999997,311
54369,5,2,1,3.7,521
54371,5,1,1,3.4,511
54372,2,1,1,1.6,211
54375,1,1,1,0.9999999999999999,111
54377,4,1,1,2.8,411
54379,1,1,1,0.9999999999999999,111
54380,5,1,1,3.4,511
54381,3,1,1,2.1999999999999997,311
54382,5,1,1,3.4,511
54383,5,1,1,3.4,511
54386,5,1,1,3.4,511
